"iter","seed","tau_mean","tau_sd","tau_p5","tau_p25","tau_p50","tau_p75","tau_p95","tau_min","tau_max","pct_beneficial","n_treated","n_control","pct_treated","propensity_mean","propensity_sd","propensity_p5","propensity_p95","ATT","ATC","ATT_ATC_gap","prop_tau_corr","snr","overlap_min","overlap_max","pct_near_boundary"
134,134,-0.699999999999999,4.11816435440221,-7.46180532483657,-3.58471324242358,-0.58988479500539,2.52084257535616,5.78738135122276,-10.2772357827923,8.72046176312198,0.556666666666667,133,167,0.443333333333333,0.423665584711833,0.28906156819084,0.05,0.887376054134279,-2.13823094399901,0.445417458394424,-2.58364840239344,-0.454115298026392,0.823632870880442,0.05,0.95,0.173333333333333
135,135,-0.7,3.57812662133492,-5.81354035547422,-3.3867525908425,-1.0834943885594,2.0161598758554,5.44577721321092,-9.33355333237665,8.67578633063185,0.596666666666667,123,177,0.41,0.423323530218347,0.296899881119764,0.05,0.901556159421808,-1.74275654140599,0.0246274270787392,-1.76738396848473,-0.394841706792641,0.715625324266985,0.05,0.95,0.14
136,136,-0.699999999999998,3.90827986147609,-6.47249285612264,-3.46598786445446,-1.08048949377558,1.9257707719074,6.14824862771187,-9.74052103942534,8.91716772825291,0.586666666666667,137,163,0.456666666666667,0.420197014093051,0.291814734197063,0.05,0.887639190372769,-1.69267301986003,0.13433253816457,-1.8270055580246,-0.388497713440253,0.781655972295217,0.05,0.95,0.18
137,137,-0.700000000000001,3.80318818843234,-6.17358410920651,-3.68178255953571,-1.01445599423844,1.77178233389139,6.01042959774717,-9.79917514198771,10.4787731144556,0.566666666666667,122,178,0.406666666666667,0.424004717303458,0.294178068543272,0.05,0.894359361488575,-1.75337305716563,0.0219747919899244,-1.77534784915555,-0.354190400243653,0.760637637686469,0.05,0.946493354583501,0.14
138,138,-0.699999999999999,4.05416298844916,-7.35670026444859,-3.54413732633784,-0.727699225118355,2.34382951365357,5.63586958398974,-11.1379396066934,9.67128402783865,0.553333333333333,125,175,0.416666666666667,0.417017108383486,0.287313846267842,0.05,0.888140187464249,-2.0021700769426,0.230121483530427,-2.23229156047302,-0.365963670339052,0.810832597689832,0.05,0.95,0.15
139,139,-0.700000000000002,3.7064696042211,-6.94496312547371,-3.55687599083861,-0.558702598741345,1.79986480458734,5.33160106437947,-10.223463952443,9.72327257515021,0.55,121,179,0.403333333333333,0.421591907682736,0.292232398758924,0.05,0.883526413592247,-1.62803945148704,-0.0726660691065317,-1.5553733823805,-0.373007698914618,0.74129392084422,0.05,0.95,0.13
140,140,-0.7,3.92602394112167,-6.99893389824301,-3.42796514690296,-0.727083742928888,2.19524890674575,6.19692493675998,-9.62737014009317,8.30856510041074,0.583333333333333,123,177,0.41,0.424760203133911,0.291901189547531,0.05,0.889632003106792,-1.64164838560559,-0.0456341727147582,-1.59601421289083,-0.38077015526106,0.785204788224335,0.05,0.942286646264481,0.153333333333333
141,141,-0.699999999999999,3.77132917617997,-6.88620638515364,-3.29017924045695,-0.734897271342643,1.92683430866133,5.6630329726583,-10.2858336085452,8.91545819346557,0.563333333333333,125,175,0.416666666666667,0.42293121575283,0.292513885175843,0.05,0.90112274777163,-2.25960244812779,0.414001748662706,-2.67360419679049,-0.45245342840037,0.754265835235994,0.05,0.95,0.17
142,142,-0.7,3.91590963290967,-6.94237805188996,-3.357411639129,-0.600150905027892,2.10502749915778,5.75723376653178,-11.5120681794435,8.05515369025745,0.536666666666667,131,169,0.436666666666667,0.423790884791314,0.289653766212743,0.05,0.869699485219327,-1.85349288151802,0.194127618218108,-2.04762049973613,-0.384601830443941,0.783181926581934,0.05,0.934920753724284,0.116666666666667
143,143,-0.7,4.07187095100078,-7.32092029027441,-3.90766185743654,-0.442043652392424,1.84661557310724,5.83982889246928,-11.3156333273081,8.87148619813323,0.55,140,160,0.466666666666667,0.420439277403873,0.285721931896639,0.05,0.885228031708318,-2.0596628286565,0.48970497507444,-2.54936780373094,-0.413896358620307,0.814374190200155,0.05,0.95,0.163333333333333
144,144,-0.7,3.9724115737014,-7.60254249516524,-3.32933845992503,-0.674804226212249,1.97975024644903,6.33924347272738,-10.6176942626024,9.14114879650124,0.566666666666667,138,162,0.46,0.418109126656817,0.295180774684921,0.0505434068428736,0.883660550707833,-1.71041633268851,0.160725024142064,-1.87114135683057,-0.452494600664235,0.794482314740281,0.05,0.95,0.16
145,145,-0.7,3.75164271241412,-6.96495864910294,-3.32009354612748,-0.840114429503287,1.92216095612215,5.51402291228113,-10.6990491848171,8.58855752001939,0.59,137,163,0.456666666666667,0.427481375830817,0.299963688251534,0.05,0.890710405597811,-1.77173445650088,0.200782948101969,-1.97251740460285,-0.336325522610889,0.750328542482825,0.05,0.944357790009963,0.163333333333333
146,146,-0.7,3.86471617459239,-7.04239956860441,-3.40398250522991,-0.750979567727601,2.23706693352518,6.25003318055778,-10.3086031574975,7.74086457957971,0.576666666666667,141,159,0.47,0.419336414987452,0.291040724788166,0.05,0.885405287981187,-1.99377147518242,0.447306779878755,-2.44107825506118,-0.378553956338467,0.772943234918478,0.05,0.95,0.136666666666667
147,147,-0.699999999999999,3.81147239507903,-6.29047115706815,-3.51456803390917,-1.014191717579,1.95491507497756,5.82327364824063,-10.3591495347513,8.89351798344163,0.6,113,187,0.376666666666667,0.42475153879304,0.291361276151772,0.05,0.870896152377186,-1.70838587178376,-0.0906545266761248,-1.61773134510763,-0.386721339521761,0.762294479015805,0.05,0.939587822118459,0.196666666666667
148,148,-0.700000000000001,3.80485963929044,-6.6653594740408,-3.71822408282774,-0.494990408404185,1.91588891937268,5.92409587370877,-10.4437582386244,8.9713150238115,0.546666666666667,135,165,0.45,0.417024522274281,0.285021641870187,0.05,0.89024052236972,-1.61358999010727,0.0474827191786763,-1.66107270928595,-0.352406401658648,0.760971927858088,0.05,0.95,0.153333333333333
149,149,-0.700000000000001,3.69602057870653,-7.13747446513976,-3.21741726652549,-0.685447220886017,2.10613215436963,5.29885313283634,-9.75579647494421,7.90314398271371,0.55,120,180,0.4,0.423503062557355,0.294361517594368,0.05,0.893158457236129,-1.84079529088844,0.0605301939256257,-1.90132548481407,-0.426151093836984,0.739204115741306,0.05,0.95,0.17
150,150,-0.7,3.71371489274757,-6.83350221770504,-3.12179172736401,-0.45452384590749,1.85125377394236,5.52870090343521,-9.53364131019119,8.32670365962252,0.58,137,163,0.456666666666667,0.421533715900744,0.291071586535458,0.05,0.873755808875524,-1.67557481563231,0.119961654856604,-1.79553647048891,-0.356270865934493,0.742742978549514,0.05,0.95,0.17
151,151,-0.7,3.91798041848705,-7.23125014881502,-3.5038345653833,-0.871219650076835,2.05137214496702,5.70183474939241,-9.35711841802377,8.79538324018562,0.583333333333333,127,173,0.423333333333333,0.417670068972915,0.288742209359572,0.05,0.885835609273841,-1.6369790434468,-0.0121598929610172,-1.62481915048579,-0.436546119320669,0.783596083697409,0.05,0.95,0.166666666666667
152,152,-0.699999999999999,3.89240635869119,-6.8341126703297,-3.67231792316072,-0.636380803078221,2.23833719652099,5.28882093520254,-9.85503946739455,9.54933421722767,0.556666666666667,122,178,0.406666666666667,0.42441710704131,0.291213709233095,0.05,0.887323301418905,-1.18489512095198,-0.367656153055387,-0.817238967896588,-0.303426768659336,0.778481271738238,0.05,0.949537263028604,0.156666666666667
153,153,-0.7,4.18023114000612,-7.89982851486244,-3.87604663493652,-0.398153374663723,2.53873445109292,5.9885785204563,-10.9237159209643,8.23052628711165,0.536666666666667,123,177,0.41,0.41987054315635,0.290961938600062,0.05,0.883658827942878,-2.06887065898863,0.25124910200905,-2.32011976099768,-0.466662659841417,0.836046228001225,0.05,0.95,0.153333333333333
154,154,-0.7,4.02138419130581,-6.95636139984896,-3.75522478466516,-0.630895193399231,2.06597611711922,5.84585788081204,-10.3465314984656,8.82794526752579,0.553333333333333,126,174,0.42,0.427392276682366,0.297479886573649,0.05,0.88486738789134,-2.0848711781709,0.302837749709965,-2.38770892788087,-0.445587921480406,0.804276838261162,0.05,0.95,0.143333333333333
155,155,-0.699999999999999,4.09725640913995,-7.35752507966624,-3.69900817962294,-0.776199288919381,2.50860392864065,5.90818042122484,-11.9608682198995,10.1109536492066,0.573333333333333,133,167,0.443333333333333,0.420274031462466,0.291777882821407,0.05,0.884760889737604,-2.03717635665364,0.36493685889182,-2.40211321554546,-0.438289215408747,0.819451281827991,0.05,0.95,0.173333333333333
156,156,-0.7,3.88282502773562,-6.53063917620063,-3.72952584098833,-0.78289436282237,2.23508700202282,5.59072840715349,-10.2927669319547,9.04449143155109,0.58,132,168,0.44,0.419932863276484,0.297204974930063,0.05,0.901787047870187,-1.79933763538236,0.163765284943283,-1.96310292032564,-0.399745523546131,0.776565005547125,0.05,0.946570941994425,0.163333333333333
157,157,-0.700000000000001,3.93485008416005,-7.04851424776717,-3.47744493175433,-0.76469670400507,2.19582737068753,5.81654116768287,-10.9738735131677,9.20289127624789,0.576666666666667,133,167,0.443333333333333,0.417805183859391,0.289901166977317,0.05,0.902891230154594,-1.97968938279177,0.319153819828171,-2.29884320261994,-0.39467386647821,0.786970016832009,0.05,0.95,0.176666666666667
158,158,-0.700000000000001,3.96615133108215,-7.55667203819126,-3.40658361089772,-0.287636101661338,2.03021749123507,5.67210769967635,-10.9012225058932,9.23214951108222,0.536666666666667,130,170,0.433333333333333,0.421553528250405,0.29794124460183,0.05,0.893390803658374,-2.01285198373378,0.303945634619952,-2.31679761835374,-0.365364630540826,0.793230266216429,0.05,0.95,0.16
159,159,-0.700000000000001,3.88067220218239,-6.35454755113235,-3.494321741335,-0.874254005351302,2.04620055567487,6.00240379120863,-10.494468721838,9.5730136810624,0.59,122,178,0.406666666666667,0.424534439137763,0.292038756845503,0.05,0.88513224297155,-1.78226082580607,0.0417742738670828,-1.82403509967316,-0.380244252746574,0.776134440436479,0.05,0.94794643486758,0.183333333333333
160,160,-0.7,3.85558783451837,-7.27960261315317,-3.38870180752154,-0.442336370120614,2.06007946009925,5.27807362217324,-10.2173021638056,9.42944105304688,0.553333333333333,127,173,0.423333333333333,0.426490230720261,0.288376906868575,0.05,0.879488348812542,-1.20882060634484,-0.326472734070547,-0.882347872274297,-0.348187421171965,0.771117566903675,0.05,0.928749244837025,0.133333333333333
161,161,-0.699999999999999,3.93044883209649,-6.74133273818664,-3.59457675997513,-0.738180033834971,1.76475229221865,6.40865306347609,-9.75541735986455,9.35021057510506,0.6,119,181,0.396666666666667,0.424415969198297,0.298836560485341,0.05,0.862931827922125,-1.39598755327321,-0.242417022986118,-1.1535705302871,-0.414183742224395,0.786089766419297,0.05,0.95,0.13
162,162,-0.699999999999999,4.09696050681765,-7.73214806208726,-3.15077144721592,-0.808802725917283,2.0385334869546,6.46909465520694,-10.6718462763005,9.56821015254925,0.586666666666667,123,177,0.41,0.417401889090222,0.286426027929434,0.05,0.901812530865467,-2.24755864078466,0.375422106307984,-2.62298074709264,-0.449042250969199,0.819392101363529,0.05,0.95,0.17
163,163,-0.7,3.8667358423662,-7.1193508091763,-3.50991394521437,-0.664962240383981,1.97087604010628,5.71989873299479,-11.6903035687192,7.57752107309023,0.556666666666667,132,168,0.44,0.423497356879584,0.294044987945945,0.05,0.877418954555814,-1.57648335826123,-0.0113345042233191,-1.56514885403791,-0.395039057650447,0.77334716847324,0.05,0.948025392776053,0.126666666666667
164,164,-0.700000000000001,3.72240123187295,-6.90727858452896,-3.17991748311518,-0.758726219768907,1.96683145723074,5.29576824599386,-9.47918920243447,8.36528597242899,0.57,118,182,0.393333333333333,0.428641227192223,0.28796987790694,0.05,0.881293361429318,-1.4195865938637,-0.233454845736722,-1.18613174812698,-0.372166982402863,0.744480246374589,0.05,0.934609039584667,0.173333333333333
165,165,-0.700000000000002,3.90451372642793,-6.92280741388574,-3.26904856912165,-0.877952169335018,1.59906863419937,6.09170848262233,-11.0799230279501,9.76344345960479,0.596666666666667,121,179,0.403333333333333,0.426294546338462,0.291970750433058,0.05,0.875719407672748,-1.99111910444527,0.172767662781435,-2.1638867672267,-0.364260938452432,0.780902745285586,0.05,0.927987247185437,0.163333333333333
166,166,-0.700000000000001,4.00514429112894,-6.97068523760087,-3.68415821433999,-1.1287941010128,2.06915369514435,6.13120202647858,-9.2645071980085,9.92101823844146,0.573333333333333,124,176,0.413333333333333,0.418102960052513,0.287506520566229,0.05,0.88827531492196,-1.73143603631413,0.0266935710394998,-1.75812960735363,-0.405270865911065,0.801028858225788,0.05,0.938671076965408,0.153333333333333
167,167,-0.699999999999999,3.83346703731065,-6.88886120842479,-3.64903291774265,-0.355365569261039,1.86271472209401,5.76086591995129,-9.82897648877835,10.115747868622,0.54,116,184,0.386666666666667,0.4228489822353,0.292609886624511,0.05,0.888780130077057,-1.79332093223366,-0.0107324557657314,-1.78258847646793,-0.361491086129816,0.766693407462131,0.05,0.935256619784135,0.146666666666667
168,168,-0.700000000000001,3.7920781939959,-6.68298419513337,-3.65979716165759,-0.777989869331409,1.982246373248,5.26163839725389,-9.82042178527288,9.63637673751984,0.56,115,185,0.383333333333333,0.424898331666495,0.299696334499622,0.05,0.873765740320513,-1.63026875886292,-0.121724825571703,-1.50854393329121,-0.392619122072699,0.758415638799181,0.05,0.941863588146665,0.143333333333333
169,169,-0.7,3.88884482756477,-7.01340389758352,-3.61658650652314,-0.629658357078459,2.29360327829802,5.58881435238064,-10.3470393845831,8.68940925892244,0.563333333333333,114,186,0.38,0.420050655347242,0.296105122909109,0.05,0.898667531262698,-1.60244189101489,-0.1468904538941,-1.45555143712079,-0.371743915811372,0.777768965512954,0.05,0.95,0.13
170,170,-0.699999999999999,3.81087437194551,-7.42378202180757,-3.29481004458473,-0.665648506753638,1.870502958102,5.62830959184494,-11.2628567089569,9.69101554627532,0.573333333333333,117,183,0.39,0.420478236368562,0.297862544317717,0.05,0.88603546427484,-2.06533882197715,0.172921541919819,-2.23826036389697,-0.364690632368493,0.762174874389101,0.05,0.937099237860098,0.146666666666667
171,171,-0.7,3.92599115348809,-7.78930534941575,-3.51711672096947,-0.847388208476971,1.94197282768025,6.28654779140525,-9.50557990048244,8.70947486432415,0.566666666666667,135,165,0.45,0.418285977585543,0.298399221022569,0.05707531551554,0.896297585096864,-1.82444830400179,0.220003157819645,-2.04445146182143,-0.375935851503261,0.785198230697619,0.05,0.949459571760517,0.136666666666667
172,172,-0.7,3.79085614437006,-6.72061966814762,-3.28849982004904,-0.761484827519462,2.28041945296717,5.37848103777885,-10.9023139443929,8.73094054063157,0.583333333333333,124,176,0.413333333333333,0.422368179854807,0.293271904260181,0.05,0.883981565358809,-1.59728677206445,-0.0678206833182257,-1.52946608874623,-0.347943527426306,0.758171228874011,0.05,0.95,0.17
173,173,-0.7,3.85179862742928,-6.96583644816496,-3.67704008823003,-0.905084121540249,2.14112088930289,5.49009197078507,-10.0321532440075,9.44098413279131,0.58,134,166,0.446666666666667,0.419066099166203,0.294897111963839,0.0520747022682263,0.884592331437197,-1.50244156682416,-0.052245964129893,-1.45019560269427,-0.34808034244931,0.770359725485857,0.05,0.95,0.146666666666667
174,174,-0.699999999999999,3.82154748658425,-7.02980419739337,-3.29909521392029,-0.813527304025983,2.01174883372082,5.41422564118559,-10.5049914645502,9.20276787131129,0.55,134,166,0.446666666666667,0.420773312821869,0.296728281941483,0.05,0.893030311399137,-1.41704009661788,-0.121184500320503,-1.29585559629738,-0.408051472279098,0.76430949731685,0.05,0.944258860343277,0.14
175,175,-0.699999999999999,3.91231840012822,-7.12845502457651,-3.259430585754,-0.822597337963676,2.16716928312799,5.86696795559567,-10.9494330949019,8.82408072701868,0.583333333333333,139,161,0.463333333333333,0.419748132254675,0.294107699000726,0.05,0.903083175594863,-1.84162721151615,0.28562846211643,-2.12725567363258,-0.380242793521565,0.782463680025644,0.05,0.95,0.156666666666667
176,176,-0.700000000000001,3.9969881260524,-7.16064455102315,-3.92464749127816,-0.948473743104146,2.30044646594576,5.93536820940625,-12.0105039067427,8.31573236152249,0.583333333333333,123,177,0.41,0.422222227218232,0.289381786361951,0.05,0.882411534774952,-1.43372604168294,-0.190122581203382,-1.24360346047956,-0.41656353457775,0.799397625210479,0.05,0.95,0.153333333333333
177,177,-0.699999999999999,3.900252942635,-6.96846811554446,-3.65393506133193,-0.719959829320492,2.07359351737744,6.19760176534726,-10.542412117611,8.26425980206855,0.57,129,171,0.43,0.421076985275523,0.293299690059451,0.05,0.912728880272904,-1.85858545454306,0.174020606058798,-2.03260606060185,-0.433489146223606,0.780050588527,0.05,0.95,0.176666666666667
178,178,-0.7,3.98104624212768,-7.00105711297561,-3.83195948126923,-0.683044619105573,2.07456727960513,5.61459157031437,-9.62969368867946,10.0079872244255,0.56,127,173,0.423333333333333,0.423411504353645,0.293222885739993,0.05,0.890241285224721,-1.64714198110649,-0.00469923930333177,-1.64244274180315,-0.403794399242758,0.796209248425536,0.05,0.95,0.153333333333333
179,179,-0.700000000000001,3.89828308558296,-7.14047341522089,-3.63777312041678,-0.647052843459804,2.18234492565189,5.55383822825907,-10.1689591992395,10.9267464694239,0.566666666666667,126,174,0.42,0.427015858836042,0.28873577196601,0.05,0.88036719441534,-2.09692706630651,0.311567875601262,-2.40849494190777,-0.420118949233899,0.779656617116593,0.05,0.95,0.17
180,180,-0.700000000000001,3.91861728370219,-7.02773506576525,-3.57852283985041,-0.883029910155135,2.21804636894211,6.2904107268575,-9.28728722237015,10.1982903275129,0.586666666666667,123,177,0.41,0.42066294505169,0.295094845400964,0.05,0.883760722650418,-1.78321040959784,0.0527394371781612,-1.835949846776,-0.370388765149759,0.783723456740439,0.05,0.95,0.136666666666667
181,181,-0.699999999999999,3.88480459562944,-6.88510697729662,-3.43325331075569,-0.798972539000091,1.7885128457105,5.74341177929101,-10.0422005701405,9.15519889245405,0.59,115,185,0.383333333333333,0.418963345069755,0.285722369829436,0.05,0.892268650995767,-1.85811941472716,0.0199120686141835,-1.87803148334135,-0.42374778300547,0.776960919125887,0.05,0.95,0.15
182,182,-0.699999999999999,3.81529363648197,-6.48513707691839,-3.46057255330945,-0.639116371525841,2.09161469506654,5.32861734015781,-11.1173480557754,9.1438772144097,0.566666666666667,128,172,0.426666666666667,0.420371910064917,0.302962169155604,0.05,0.898330603523575,-1.95095947834905,0.230946588538827,-2.18190606688787,-0.358054440440358,0.763058727296394,0.05,0.95,0.116666666666667
183,183,-0.700000000000001,3.72379875135974,-6.58180334853052,-3.35237264822652,-0.560524949311048,1.96390628074814,5.46542373197986,-10.2427385328229,9.06197965646675,0.566666666666667,127,173,0.423333333333333,0.416626518142463,0.293173488938501,0.05,0.909156468521014,-1.75270144178982,0.0727923879035062,-1.82549382969332,-0.378315889597553,0.744759750271949,0.05,0.95,0.16
184,184,-0.699999999999999,3.95880091152024,-7.21615981759237,-3.51175805420473,-0.770524428477978,2.23970020542787,5.81820770115634,-9.77070574623164,8.6274732725495,0.576666666666667,127,173,0.423333333333333,0.421520524078783,0.296440620939937,0.05,0.890257283663331,-1.75733151330775,0.0761913421392188,-1.83352285544697,-0.424751311298123,0.791760182304048,0.05,0.947466749540811,0.14
185,185,-0.7,4.06309922521771,-7.32753615181879,-3.61054827756104,-0.675376493924385,2.28721182206594,5.7262005678701,-11.3009727642613,9.55277519534519,0.54,118,182,0.393333333333333,0.422662645112966,0.294032900928289,0.05,0.895159433833385,-2.2038324855075,0.275012270823543,-2.47884475633104,-0.413263563250046,0.812619845043542,0.05,0.95,0.163333333333333
186,186,-0.700000000000001,3.83474164046607,-6.39659041167994,-3.49306575600786,-0.893144789479624,2.11943358914918,5.93490526754876,-9.60563782501125,8.44365439278064,0.566666666666667,129,171,0.43,0.416934102613881,0.287030980406134,0.05,0.911491114108017,-1.9007377299106,0.205819690985191,-2.1065574208958,-0.372852223905381,0.766948328093214,0.05,0.95,0.2
187,187,-0.700000000000001,3.97200876249354,-7.07260802521434,-3.63492590872795,-0.935402738450178,2.51732560332454,5.65643892431633,-10.8581589242754,8.4064821578559,0.58,126,174,0.42,0.423598209022022,0.289842011611538,0.05,0.869603873022962,-1.78273112243382,0.0840466748658666,-1.86677779729968,-0.409725107295471,0.794401752498708,0.05,0.938145779441635,0.12
188,188,-0.699999999999999,3.92683137780346,-7.39339254244144,-3.71997220530295,-0.350603137824577,2.00455048593419,5.52135340273078,-11.7862765387024,8.60791359300514,0.52,116,184,0.386666666666667,0.422138766034694,0.287685329587176,0.05,0.877744458121739,-2.28330171939614,0.298168475271479,-2.58147019466762,-0.371823007799019,0.785366275560691,0.05,0.949265884239317,0.156666666666667
189,189,-0.7,3.67614577485571,-6.40429985535156,-3.48600021198451,-1.13956445123162,1.89440505188714,5.1813015046907,-10.8917792932574,8.49663290441483,0.583333333333333,117,183,0.39,0.423312706521643,0.288217013130818,0.05,0.876304994201651,-1.62729385220592,-0.107139996130643,-1.52015385607528,-0.356422289785629,0.735229154971142,0.05,0.949784417598689,0.156666666666667
190,190,-0.700000000000001,3.84277068200222,-6.98333409105186,-3.69014802598642,-0.703152355496468,2.22363636137388,5.52734953834003,-10.2988445019282,9.33004136219424,0.57,121,179,0.403333333333333,0.428431578785183,0.292404488617072,0.05,0.868590893261175,-1.69715876262511,-0.0259429593428064,-1.6712158032823,-0.415374051917044,0.768554136400443,0.05,0.92768991647309,0.13
191,191,-0.700000000000001,3.92218056242062,-7.40535902251456,-3.44553078870073,-0.508772400266305,2.07029897374444,5.38423608926501,-11.3699977910915,9.10945844608064,0.546666666666667,128,172,0.426666666666667,0.424314043739186,0.291560535533773,0.05,0.888280924523493,-1.64962217483476,0.00669557197005521,-1.65631774680482,-0.38136925083742,0.784436112484124,0.05,0.949917460262371,0.143333333333333
192,192,-0.7,3.80636890456857,-6.64618996813323,-3.39153165066863,-0.717506643531805,1.88493926599227,5.53738067676178,-11.088496714168,8.64306727689245,0.566666666666667,126,174,0.42,0.420053848029629,0.295581318110697,0.05,0.882396767003658,-1.8264823593848,0.115728605071753,-1.94221096445656,-0.382142439151394,0.761273780913714,0.05,0.95,0.13
193,193,-0.700000000000001,3.58617477445562,-7.09808551352327,-3.26046608579952,-0.171977253251634,1.61076157812965,4.55475366732195,-11.3682201180319,8.31473499524682,0.536666666666667,131,169,0.436666666666667,0.424551579310249,0.296166774687785,0.05,0.903959142489662,-1.36951084622396,-0.18103005411042,-1.18848079211354,-0.387428696063901,0.717234954891125,0.05,0.925977068193565,0.16
194,194,-0.700000000000001,3.84438945810518,-7.04624299669408,-3.68642961669988,-0.816667676829122,2.14648150974836,5.84073790502941,-9.15796076931437,7.92123187364089,0.57,120,180,0.4,0.417003978803022,0.288451092764948,0.0531866087654777,0.8886176700941,-1.67376734031491,-0.0508217731233957,-1.62294556719151,-0.413392030837148,0.768877891621036,0.05,0.944150839234412,0.13
195,195,-0.7,3.94926497043605,-7.09753828073081,-3.73182384209831,-0.880506181506655,2.32601611027511,5.77338859685821,-9.88937647859403,8.87057369363125,0.56,118,182,0.393333333333333,0.419629196368699,0.292840779150637,0.05,0.885380723313926,-1.86413540898333,0.0547691113188603,-1.91890452030219,-0.410984770661574,0.78985299408721,0.05,0.946567525407443,0.183333333333333
196,196,-0.699999999999999,4.07980726745838,-7.76897923859386,-3.34644982831558,-1.10278517118456,2.01792625078666,6.49604569828064,-11.4752279394761,8.25687366522835,0.58,115,185,0.383333333333333,0.418003899453047,0.291000542397547,0.0500814986611484,0.893571145857305,-1.67132218802755,-0.0962051263612514,-1.5751170616663,-0.443938768397459,0.815961453491676,0.05,0.95,0.18
197,197,-0.7,4.21186857074005,-8.00703976678321,-3.73428715266624,-0.486448348819853,2.2903873585387,5.91886179517788,-10.7150874385405,8.39189548803785,0.536666666666667,124,176,0.413333333333333,0.417647713135018,0.296649060042945,0.05,0.889776566687053,-2.15371026348457,0.324204958364126,-2.47791522184869,-0.468835847183094,0.84237371414801,0.05,0.95,0.126666666666667
198,198,-0.7,3.92270958926468,-6.73865273108175,-3.42567306433335,-0.681164440402812,1.71877466797076,6.13643214774425,-11.2221852627168,8.88116428666589,0.573333333333333,123,177,0.41,0.422051711661165,0.296444284656331,0.05,0.89922946862007,-1.76599492049496,0.0407761311914151,-1.80677105168638,-0.414704194669535,0.784541917852936,0.05,0.95,0.163333333333333
199,199,-0.7,3.83849457110426,-6.77657575646654,-3.71804562575377,-0.530388530300603,2.01776019420566,5.36617476734341,-10.5416233134823,9.97377132913129,0.533333333333333,124,176,0.413333333333333,0.423246004036471,0.28523242328401,0.05,0.880754182888439,-1.65489658256691,-0.0272319531914939,-1.62766462937542,-0.407278079433973,0.767698914220852,0.05,0.95,0.166666666666667
200,200,-0.700000000000001,3.90688299159006,-6.94622007605033,-3.40440179308369,-0.573856185340083,1.83074994851501,5.56427777622219,-11.0800724693974,9.14505346207318,0.536666666666667,137,163,0.456666666666667,0.420741307946799,0.296440996573839,0.05,0.905339182307359,-1.83513945264079,0.254074263876001,-2.08921371651679,-0.471538155487879,0.781376598318012,0.05,0.95,0.143333333333333
